filename,text,labels
,EU ponders sugar reforms EU agriculture ministers are to discuss urgent reforms to Europe's heavily subsidised sugar industry.,
,EU ponders sugar industry reforms EU agriculture ministers are to discuss urgent reforms to Europe's heavily subsidised sugar industry.,
,"Biofuels Seen Key to UK Farming Future - Report (Reuters) Reuters - Biofuels could become a major revenue\earner for Britain's arable farmers within 5-10 years, but much\will depend on government support, a major study into the UK\cereals sector concluded on Monday.",
,"Rust Found in Big Soybean-Producing State  WASHINGTON (Reuters) - Soybean rust has spread to   Arkansas, the first major U.S. soybean-producing state infected  with the contagious fungus that slashes crop production,  Arkansas officials said on Monday.",
,"USDA: Mad Cow Test Not Complete  WASHINGTON (Reuters) - Final U.S. government tests on an  animal suspected of having mad cow disease were not yet  complete, the U.S. Agriculture Department said, with no  announcement on the results expected on Monday.",
,"A Cash Crop, a Better Life Rubber now dominates farming and ties this settlement of 216 people to China's industrial boom.",
,"FDA to Issue Guidelines On Biotech Food Agency to publish draft guidelines that would encourage companies to submit voluntary safety evaluations of bioengineered crops that sometimes drift and cross-pollinate with nearby plants.&lt;br&gt;&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;- The Washington Post&lt;/b&gt;&lt;/font&gt;",
,"Tests Show No Mad Cow, Cattle Prices Rise  WASHINGTON/CHICAGO (Reuters) - An animal suspected of  having mad cow disease was given a clean bill of health in a  second round of sophisticated testing, the U.S. Agriculture  Department said on Tuesday after cattle prices soared in  expectation of the news.",
,"Suspicion of a Mad Cow Case Proves Unfounded, Tests Find A cow that tested positive last week on preliminary tests for mad cow disease has tested negative on the follow-up, the Agriculture Department announced.",
,"Hundreds Pay Last Respects to Rafael Eitan (IsraelNN.com) After 11:00am, the coffin of former IDF Chief of Staff and former Minister of Agriculture Rafael (Raful) Eitan arrived at his home community of Tel Adashim.",
,"Playing the Touching Game Its touch panel makes the Nintendo DS a unique and fun gadget, although the system and the current crop of games don't use it to its fullest. By Chris Kohler.",
,"Scanning In Your Memories? Go to the Source Scanners can convert slides and negatives to digital files which can then be cropped, color-corrected and e-mailed to friends. Which model is right for you?",
,Cost Cap Proposed D.C. Council Chairman Linda W. Cropp attempts to put a high-water mark on the price of a stadium that would force a relocation if the price is too high.,
,"Birds Not Being Killed by Wind Farms -Ecologist (Reuters) Reuters - Two major offshore wind farms in Denmark\are giving the lie to fears that birds are being killed by\flying into the huge vanes of such installations, a conference\heard on Thursday.",
,"Away From Home and Family, a Slice of Tradition For U.S. soldiers in Iraq celebrating Thanksgiving away from their families, the day's events showed some traditions can be transplanted, even to the palm groves and farm fields near Baqubah.",
,"Brazilians Protest Economic Policies (AP) AP - Nearly 9,000 rural farmworkers and landless peasants marched in the nation's capital Thursday, seeking major land reform legislation, the official Agencia Brasil news agency said.",
,"Brazilians Protest Economic Policies Nearly 9,000 rural farmworkers and landless peasants marched in the nation's capital Thursday, seeking major land reform legislation, the official Agencia Brasil news agency said.",
,"Intel Takes Aim at Microsoft with Linux Push Intel, the worlds largest semiconductor and Microprocessor Company, is officially helping China and other Asian countries adopt Linux over Microsofts popular Windows platform.",
,"UK Plays Down Prince Harry Kidnap Threat Reports &lt;p&gt;&lt;/p&gt;&lt;p&gt; LONDON (Reuters) - Buckingham Palace Friday termed""irresponsible"" newspaper reports that a kidnap threat forcedBritain's Prince Harry to cut short a trip to a polo pony farmin Argentina.&lt;/p&gt;",
,"Juventus guilty of drug abuse ITALIAN football faced one of the biggest scandals in its scarred history yesterday, after a Turin judge found the Juventus doctor, Riccardo Agricola, guilty of administering banned drugs to some of the worlds leading players during the 1990s.",
,"Day after Thanksgiving busy for yule tree farms Danville -- Liesel and Jeff Ray, of Avon, followed tradition Friday morning when they left the house. No, they did not head to the nearest mall, hoping to be the first in line for Christmas bargains.",
,"#39;Tis the season to stop, chop and roll Nels Bergstrom loaded his wife and three children into a sport utility vehicle Friday morning and made the hourlong ride from his home in Delaware County to Walker #39;s Christmas Tree Farm in Carbon County.",
,"It #39;s time for Christmas tree sales Bob Lemos of Lemos Farm on Highway 92 near Half Moon Bay is optimistic about the Christmas tree season. He started selling trees last weekend, he said.",
,"Stumps bounce back Bee Garden Writer. Contrary to popular belief, Christmas tree farming is no longer a matter of clear-cutting stands of evergreens.",
,"Hut by Hut, AIDS Steals Life in a Southern Africa Town What happens to a society when its fulcrum - its mothers and fathers, teachers, nurses, farm workers - die in their prime?",
,"Ambani v Ambani SO what if ownership issues crop up in the Rs 90,000-plus crore Reliance group even if Mukesh, the elder of the two Ambani brothers, seeks to say there is none?",
,"Team Uses Biotech to Build a Better Turkey Stars, a plump, white-feathered turkey from Rocky Point Farm in Carthage, Mo., looks around the Rose Garden at the White House in Washington just before he was granted the traditional Thanksgiving season pardon by President Bush, Nov. 24, 2003 file photo.",
,"Prince Harry 'in love' with teenage student (AFP) AFP - Britain's Prince Harry is besotted with a blonde 19-year-old student in South Africa whose father runs a Zimbabwe game farm, the Mail on Sunday newspaper reported.",
,"Get your game on  It's back -- the season of peace, good fellowship, and digital marvels. The Entertainment Software Association reckons that nearly one third of all Americans will give a computer game as a Christmas gift in 2004. And this year's crop of games may be the most spectacular yet.",
,"Tree traditions Soon, Linda Anderson and members of her family will bundle up and make the annual trip to the Christmas tree farm in search of a tree.",
,Pig brother helps porkers flourish Hi-tech monitoring of livestock at pig farms could help improve the animal growth process and reduce costs.,
,Fewer and fewer Christmas tree farms in Louisiana The number of Christmas tree farms in Louisiana has fallen like needles from an unwatered tree. There will be at least one less next year.,
,Christmas Tree Farms in Fairfield County - Choose or Cut Your Own! The use of evergreens as a symbol and celebration of life during Winter Solstice celebrations started in ancient Roman and Egyptian times.,
,"Tree Farmers Lose Business Now that the Thanksgiving feast is over, many people are getting ready to deck the halls and put up their Christmas tree. Some Christmas tree farmers are working even harder to compete with artificial trees.",
,"Christmas tree farmers hope for as good of year as last year MADISON, Wis. -  #39;Tis the season to buy real trees to decorate the home and Wisconsin Christmas tree farmers hope they can repeat last year #39;s success.",
